Date,Open,High,Low,Close,Volume,daily_compound,returns,log_returns,volatility_5d,volatility_10d,hl_ratio,co_ratio,lag1_return,lag2_return,lag3_return,lag1_direction,rsi_14,rsi_7,macd,macd_sig,macd_hist,bb_upper,bb_lower,bb_width,volume_ma5,volume_ma10,volume_ratio,momentum_5d,momentum_10d,momentum_20d,overnight_gap,close_ma10,close_ma20,price_vs_ma10,price_vs_ma20,sentiment_ma3,sentiment_ma7,sentiment_ma14,next_close,next_direction
2020-02-12,589.7115126471815,593.3581734383829,589.1669329193304,591.5111694335938,6297930,0.055999999999999994,0.006770937595865334,0.006748117747833762,0.004021598217656011,0.014798608865457356,0.00708564898794023,0.0030517579321687064,0.0002418999621043305,-0.00152958596702657,0.0019356679644924046,1.0,51.23844188759198,90.31563181643466,-3.1893552366237827,-4.646841742991752,1.4574865063679692,606.4809356756328,567.9718780450702,0.06557787112546176,9154856.4,12105993.0,0.6879332372706578,0.0034948760904274234,0.010640523317486439,-0.027448023720214487,0.003707864159835371,584.0048400878907,587.2264068603515,0.012853197148968931,0.007296610852448371,0.064825,0.2487392857142857,0.20286607142857147,587.911865234375,0
2020-02-13,596.673238919678,596.673238919678,584.2178575291418,587.911865234375,9112140,0.38634999999999997,-0.006084930234986574,-0.006103518868355498,0.004707999195021581,0.014683813836470938,0.02118579693160436,-0.014683704771419252,0.006770937595865334,0.0002418999621043305,-0.00152958596702657,1.0,49.09917778652971,64.39184132697204,-2.873797386620936,-4.292232871717589,1.4184354850966532,602.2048823392867,570.0575810396195,0.054846593325185676,8611774.4,11806008.6,1.058102497436533,0.001290341358855418,0.01251959636069544,-0.03591825418630268,0.008726918024265352,584.7317810058594,586.1312316894531,0.005438534951776708,0.0030379434647922476,0.1936083333333333,0.2553607142857143,0.20771607142857143,577.4692993164062,0
2020-02-14,588.7643573113077,591.2270486728398,575.4092038524705,577.4692993164062,14688858,-0.125,-0.017762128195534466,-0.01792176798099289,0.009128491639097368,0.015888207358691033,0.027391663659166197,-0.019184344049769268,-0.006084930234986574,0.006770937595865334,0.0002418999621043305,0.0,51.85747137797792,23.368261685167283,-3.426840826523744,-4.119154462678821,0.6923136361550766,598.4686869056983,571.0090779868798,0.04696046345325103,10186456.4,12157067.6,1.4419988093209724,-0.01839476784696792,-0.0056675724118868676,-0.04600402399717185,0.001450033801567878,584.4026306152343,584.738882446289,-0.011863963191999671,-0.01243218699527704,0.1057833333333333,0.18893214285714283,0.18443392857142857,576.4274291992188,0
2020-02-17,580.1450820402947,583.9337846168844,575.1487073930117,576.4274291992188,10152690,0.09176,-0.0018042000127467261,-0.0018058295418823516,0.009113186552799678,0.012853922946900107,0.01524056070002957,-0.006408143335459225,-0.017762128195534466,-0.006084930234986574,0.006770937595865334,0.0,48.08242355624962,24.74899569461141,-3.904196797886698,-4.076162929720396,0.17196613183369802,597.2770178648107,570.4129540590175,0.04601232253716916,10373027.6,11864635.6,0.9787586027439087,-0.018664743381859195,0.02041414552974219,-0.030082060375477337,0.00463363632846973,585.5558166503906,583.8449859619141,-0.015589269531106953,-0.012704668090235072,0.11770333333333333,0.15346928571428567,0.17663464285714284,574.5804443359375,0
2020-02-18,576.3090515064869,577.0667804849288,569.9629629163823,574.5804443359375,10529116,0.19036666666666668,-0.003204193224890628,-0.00320933764408323,0.008864846437938528,0.007898291174646464,0.012363486503193974,-0.002999444770181455,-0.0018042000127467261,-0.017762128195534466,-0.006084930234986574,0.0,42.4161380325562,18.77033271916163,-4.381039194197797,-4.137138182615876,-0.24390101158192046,596.8897280785694,569.3273922827588,0.0472679320421335,10156146.8,10827776.8,1.0367234943866703,-0.022045698270989345,-0.013457492929932702,-0.02499285879850921,-0.0002053644339866601,584.7720275878906,583.1085601806641,-0.017428301579489713,-0.014625262647804171,0.052375555555555564,0.10542166666666665,0.1902322619047619,581.1869506835938,1
2020-02-19,578.9611110497709,582.513019706518,574.8882673522369,581.1869506835938,10012268,0.1027,0.01149796588585894,0.011432366635859495,0.010464085278746484,0.007790862301377706,0.013119276586153292,0.003844540835889551,-0.003204193224890628,-0.0018042000127467261,-0.017762128195534466,0.0,50.375359011556995,38.78426093382882,-4.177692540278599,-4.145249054148421,-0.032443486130178556,596.4203320380035,569.1503344659028,0.04679252550837014,10899014.4,10026935.4,0.9186397625091678,-0.017453970919747874,-0.014020094294970975,-0.011000633355636169,0.007624113833000893,583.9456115722656,582.7853332519531,-0.004724174365047129,-0.002742660937501862,0.12827555555555556,0.12009309523809521,0.1975679761904762,576.4036865234375,0
2020-02-20,582.512980564733,582.512980564733,574.9829231562064,576.4036865234375,11123414,0.05295,-0.008230164415305885,-0.008264219198148688,0.010640521586960727,0.008061986725273055,0.013063860597325241,-0.010487824726880163,0.01149796588585894,-0.003204193224890628,-0.0018042000127467261,1.0,47.17784178560331,32.77120682644342,-4.352337259639057,-4.186666695246548,-0.16567056439250916,595.6577190375122,568.5987384820191,0.04648285243465686,11301269.2,9956521.8,0.9842623693982974,-0.01957466652990525,-0.018309583172859245,-0.022291890418980276,0.0022815892194061483,582.870556640625,582.1282287597656,-0.0110948649637721,-0.009833816595054112,0.1153388888888889,0.10787523809523807,0.1985929761904762,573.0175170898438,0
2020-02-24,572.5439293050475,575.2907615812694,568.3053417555244,573.0175170898438,16568084,0.43035,-0.005874649161280221,-0.0058919727928217844,0.007687228720619949,0.008036337937059167,0.01219058687982439,0.0008271641014010271,-0.008230164415305885,0.01149796588585894,-0.003204193224890628,0.0,56.275098980016246,20.8363331159906,-4.7096896611381,-4.291271288424858,-0.41841837271324156,594.9673075628166,567.6505269098398,0.046991848641927216,11677114.4,10931785.4,1.418850876377472,-0.007709123639702442,-0.02596208394701449,-0.027801367969960245,-0.006696274344930008,581.3432312011719,581.3089172363282,-0.014321512085423538,-0.014263328672132203,0.19533333333333336,0.16135380952380954,0.2050465476190476,568.447509765625,0
2020-02-25,570.1997616562753,572.5677008658114,567.3582346048321,568.447509765625,13886680,0.29295,-0.007975336159753432,-0.00800730926415307,0.008220558543890366,0.008198002741806314,0.009164375199967361,-0.0030730491460755757,-0.005874649161280221,-0.008230164415305885,0.01149796588585894,0.0,36.504992429007814,20.217375874169534,-5.300553925656118,-4.4931278158711105,-0.8074261097850073,595.5425338493944,566.4643814338087,0.05004815725815846,12423912.4,11398470.0,1.1177380806387527,-0.013843753835031003,-0.03225010710411769,-0.010632879012426488,-0.004917398420695469,579.4488891601562,581.0034576416016,-0.01898593577524088,-0.021610797166408124,0.25875,0.14801095238095235,0.20168583333333334,567.9502563476562,0
2020-02-26,567.1214775704135,570.5312871295188,561.5094728410021,567.9502563476562,13814786,0.4704,-0.0008747569642336694,-0.0008751397873746614,0.008254835198607043,0.008152748394335711,0.01588486700672287,0.001461377870563623,-0.007975336159753432,-0.005874649161280221,-0.008230164415305885,0.0,26.2302869334369,29.06251174590055,-5.74274353461044,-4.7430509596189765,-0.9996925749914638,596.0979198626306,564.7747608014319,0.05396484831269417,13081046.4,11618596.6,1.0560918123492016,-0.011539181421226341,-0.03333049038030922,-0.01957964963076053,-0.002332725840875315,577.4906127929687,580.4363403320312,-0.01652036627793818,-0.02151154763557772,0.3979,0.2330680952380952,0.21100011904761903,568.0448608398438,1
2020-02-27,565.9374182644348,569.489326747266,559.3071890964833,568.0448608398438,20655098,0.3818,0.00016657179238888098,0.0001665579208482547,0.00396183039336458,0.007481251643419301,0.017924882967392034,0.003723808512029288,-0.0008747569642336694,-0.007975336159753432,-0.005874649161280221,0.0,27.792783334604167,30.76050229363058,-6.016197217068338,-4.997680211108849,-1.018517005959489,595.9919880734662,563.1568339480182,0.05665390586892873,15209612.4,13054313.4,1.3580292157872478,-0.022612499864789193,-0.0396717928694742,-0.029453398189061897,-0.003544039395572302,575.1439819335938,579.5744110107422,-0.012343206774036108,-0.01989313184288055,0.3817166666666667,0.27450238095238094,0.21398583333333332,557.720703125,0
2020-02-28,556.7024777583055,561.201562010712,554.1450919894718,557.720703125,24313056,-0.5106,-0.018174898545124885,-0.018342090914918462,0.007330528816769307,0.008726292474597172,0.012652336522029153,0.001829029701456805,0.00016657179238888098,-0.0008747569642336694,-0.007975336159753432,1.0,20.725486115588453,22.143675424850613,-6.98546043593808,-5.395236256074696,-1.5902241798633838,597.5152351884195,559.3414115400961,0.0659957718292389,17847540.8,14574405.0,1.3622636458687911,-0.032413018575789154,-0.05135321107584567,-0.03947653618964542,-0.019967407265631777,572.1248657226563,578.4283233642578,-0.025176606473063856,-0.035799803368746774,0.11386666666666663,0.1743642857142857,0.1398929761904762,558.6442260742188,1
2020-03-02,568.4001243927462,568.8500675447305,552.2744925046535,558.6442260742188,14664898,0.0,0.0016558878737047422,0.0016545184029644999,0.00822244353390156,0.007729737188429813,0.02967107555475711,-0.01716378638894602,-0.018174898545124885,0.00016657179238888098,-0.0008747569642336694,0.0,22.484056636019588,4.142268972968822,-7.591576962625481,-5.834504397384854,-1.7570725652406276,598.3086370937634,556.3363519199085,0.07270162789984742,17466903.6,14572009.0,0.8395820081127601,-0.025083510690252386,-0.032599262444725885,-0.03808207617613324,0.0191483321452972,570.2423583984375,577.3224945068359,-0.02033895264618868,-0.032353266346688,-0.04293333333333336,0.1596928571428571,0.1398929761904762,559.6861572265625,1
2020-03-03,556.4657366475143,561.3673594464186,553.1506216206781,559.6861572265625,22369550,0.0,0.0018651068134467597,0.0018633696613813626,0.008516773380187978,0.007893037249151002,0.014680973827291558,0.005787275598404257,0.0016558878737047422,-0.018174898545124885,0.00016657179238888098,1.0,23.796757352187498,9.886234490183512,-7.896823870668072,-6.2469682920414975,-1.6498555786265747,598.8129652052436,555.3110826463188,0.07538510724197683,19163477.6,15793695.0,1.1673011791972454,-0.015412773191098794,-0.02904315638815702,-0.009221902079565858,-0.0038996007208620745,568.5682312011719,577.0620239257812,-0.015621825996052219,-0.030110916987929448,-0.17020000000000002,0.1521285714285714,0.13000190476190476,544.081298828125,0
2020-03-04,558.0521380643305,558.833569448218,536.6222914393035,544.081298828125,34288870,0.2263,-0.027881444264701738,-0.02827751103845723,0.013737972595182628,0.011170650723225964,0.04082345424618435,-0.02503500709569003,0.0018651068134467597,0.0016558878737047422,-0.018174898545124885,1.0,13.381969451503565,6.231962998049326,-9.290817145269898,-6.855738062687179,-2.4350790825827193,601.2332541497371,549.0570900885441,0.09071825095730048,23258294.4,18169670.4,1.4742641661634484,-0.042026493082380934,-0.05308072317543178,-0.06582388264851546,-0.002919527562248673,565.5183166503906,575.1451721191406,-0.037906849683198574,-0.05401049125850166,0.07543333333333334,0.12297857142857138,0.14216619047619047,545.2653198242188,1
2020-03-05,546.0467512820113,551.7298050681208,541.1924761730429,545.2653198242188,19549708,0.3069,0.002176183961191125,0.0021738195025845517,0.014079114050228119,0.00992496075606757,0.019325140462765625,-0.0014310706106352902,-0.027881444264701738,0.0018651068134467597,0.0016558878737047422,0.0,15.799433188910086,10.933742560719907,-10.182647042830581,-7.52111985871586,-2.6615271841147212,601.3068076345119,544.5649575022069,0.0990369984821556,23037216.4,19123414.4,0.8486141580889955,-0.04010165848863745,-0.06180735960627448,-0.07496090889144236,0.00361242420594059,561.9261535644531,572.9358825683594,-0.0296495075636668,-0.04829608964304022,0.17773333333333333,0.12497142857142853,0.1364911904761905,537.474853515625,0
2020-03-06,532.7863223170319,540.3163805679825,521.4202141076019,537.474853515625,23053566,0.0,-0.014287478087007699,-0.01439052681733152,0.013476142913760352,0.010234853801743963,0.03515730333573887,0.008800021701388912,0.002176183961191125,-0.027881444264701738,0.0018651068134467597,1.0,16.501355243142754,8.77642579130719,-11.386794308638173,-8.294254748700322,-3.092539559937851,602.0921295622271,538.8116973420698,0.11093035316017816,22785318.4,20316429.6,1.0117728264881303,-0.03630105444523435,-0.06753744626896929,-0.08461044695208442,-0.022886101597676827,558.0332702636719,570.4519134521485,-0.03684084416405731,-0.057808658642327315,0.17773333333333333,0.057771428571428536,0.1454197619047619,524.4037475585938,0
2020-03-09,525.6824113807934,529.6605601102005,504.37096227076125,524.4037475585938,34420590,0.2023,-0.024319474430353538,-0.0246200765122888,0.014153003137664887,0.01159683927824387,0.04822543308886935,-0.0024323884431305337,-0.014287478087007699,0.002176183961191125,-0.027881444264701738,0.0,13.733852987461049,6.306510000913789,-13.243159800545413,-9.28403575906934,-3.9591240414760733,603.8301193921116,530.6850051196072,0.12894515496912773,26736456.8,22101680.2,1.2874028244460574,-0.06129210133655971,-0.0848381909477085,-0.1085976986594257,-0.021940453693223432,553.1718933105469,567.2575622558594,-0.052005798016743765,-0.0755456031770434,0.16973333333333332,0.0321285714285714,0.1533154761904762,527.4821166992188,1
2020-03-11,523.3145209195276,530.4183379455845,517.1578794969449,527.4821166992188,35538240,0.2023,0.005870227196042466,0.005853064545394231,0.015240128019086358,0.012493444825428175,0.025139162122914206,0.007963845093325891,-0.024319474430353538,-0.014287478087007699,0.002176183961191125,0.0,17.721521104975267,14.587071105960518,-14.301090100074816,-10.287446627270436,-4.013643472804381,603.6004702546564,524.923772909406,0.13943288825528338,29370194.8,24266836.2,1.2100103605713912,-0.05753946227100892,-0.07206539278058688,-0.10199138324903034,-0.002077076382724487,549.0753540039062,564.2621215820312,-0.03932654625148224,-0.065182480758739,0.13486666666666666,0.13397142857142855,0.15416785714285713,483.6752014160156,0
2020-03-12,509.1068713765792,511.4748103132144,475.2216709744296,483.6752014160156,59000770,-0.14959999999999998,-0.08304910042700597,-0.08670135279065043,0.03588344726665837,0.02669361306497664,0.07495347959260566,-0.04995349972747101,0.005870227196042466,-0.024319474430353538,-0.014287478087007699,1.0,5.73950725458289,6.198254124374415,-18.46154622514598,-11.922266546845545,-6.539279678300435,610.9071290536076,507.2313322501034,0.1854435749980432,34312574.8,28785434.6,1.719508674120253,-0.11102402810428447,-0.14838457063756272,-0.1767693305136503,-0.034835769291336,540.6478485107422,559.0692306518555,-0.10537847741695772,-0.13485633818198073,0.085,0.11259999999999996,0.13614642857142858,506.6442565917969,1
2020-03-13,464.13972221452224,512.1615082677355,435.3219158607674,506.6442565917969,66342364,0.08875,0.04748859380951642,0.046395483790208414,0.04756428723219762,0.03320037659173688,0.15166379842903804,0.09157702377739893,-0.08304910042700597,0.005870227196042466,-0.024319474430353538,0.0,22.8229293605324,25.33044806023844,-19.67848555441128,-13.473510348358694,-6.204975206052588,609.308765941378,500.3430040781532,0.19639631965132132,43671106.0,33354161.2,1.5191363369638498,-0.07082985443650158,-0.10809111829172646,-0.14347474270530147,-0.04038966468469128,534.5077880859375,554.8258850097657,-0.05212932742105447,-0.08684098871344492,0.047150000000000004,0.1252785714285714,0.13870357142857143,473.3510437011719,0
2020-03-16,490.1634119366812,491.1105876119212,471.219898431882,473.3510437011719,31986322,0.41169999999999995,-0.06571319512154128,-0.06797181628578466,0.05298519401339636,0.03748959139661706,0.04202101050525255,-0.0342995169082125,0.04748859380951642,-0.08304910042700597,0.005870227196042466,1.0,18.50969980037695,21.751546499439968,-23.063540637795427,-15.39151640624604,-7.672024231549386,612.3218967872767,485.8737910789341,0.23028337682514063,45457657.2,34121487.8,0.7036509131843248,-0.11930569289896831,-0.15127582489065072,-0.19486053660021418,-0.03252942166162615,526.0708221435547,549.0978439331054,-0.10021422254071832,-0.1379477283856313,0.11695,0.1517642857142857,0.13737142857142856,461.7954711914063,0
2020-03-17,477.37652201378086,478.3236976526971,452.1342970177646,461.7954711914063,42676838,0.0,-0.024412267942649057,-0.02471518748639783,0.052985374398936386,0.03705873062102878,0.05671212099019793,-0.0326389131091888,-0.06571319512154128,0.04748859380951642,-0.08304910042700597,0.0,17.727173832993955,19.21401724907372,-26.374629001478752,-17.588138925292583,-8.786490076186169,616.0571422948235,470.57116275888734,0.2677750595291518,47108906.8,36922681.8,0.905918665894408,-0.11938945260911193,-0.17336392351783758,-0.20031164992135808,0.008504213450409713,516.3859466552734,543.3141525268554,-0.10571642357339328,-0.15003967954157937,0.16681666666666664,0.10792142857142853,0.11644642857142855,415.2891845703125,0
2020-03-18,466.4840180328291,470.2727207173597,409.6534777648702,415.2891845703125,61181406,0.0,-0.10070754159002515,-0.10614698216379945,0.05907136998336404,0.04435654093280169,0.14596874949972607,-0.10974616810755078,-0.024412267942649057,-0.06571319512154128,0.04748859380951642,0.0,13.866189274004228,14.945689098395817,-32.37812418494781,-20.546135977223628,-11.83198820772418,626.0206154686792,444.4938651221411,0.339139271140581,52237540.0,40803867.4,1.1712152984233177,-0.21269523378530197,-0.25799632667669803,-0.2795464554016137,0.01015286449069459,501.9462493896484,535.2572402954102,-0.17264212039594085,-0.2241315888767138,0.13723333333333332,0.10792142857142853,0.08284642857142857,424.1215515136719,1
2020-03-19,401.1288694418768,435.6771054777416,376.502303667405,424.1215515136719,67220048,0.2023,0.0212679917308658,0.021044984398816583,0.06079299993796625,0.04707064566350887,0.1395232135672998,0.05731993836241866,-0.10070754159002515,-0.024412267942649057,-0.06571319512154128,0.0,17.287457002969035,20.51248319918102,-36.00815952483424,-23.638540686745753,-12.369618838088488,629.0969970052486,426.37159430334515,0.38414293778372216,53881395.6,44096985.2,1.2475558075559572,-0.1231273584587208,-0.22048129125707805,-0.26185870804593114,-0.034097481115687965,489.9502746582031,527.7342956542968,-0.13435796763363572,-0.1963350591271389,0.06743333333333333,0.10792142857142853,0.070025,418.1069946289063,0
2020-03-20,414.38934181029646,433.14340788887984,390.4968305499615,418.1069946289063,88637464,-0.03510000000000001,-0.014181210229237018,-0.01428272446365463,0.047320954828580036,0.046355370898706665,0.10199919610713427,0.008971400669643081,0.0212679917308658,-0.10070754159002515,-0.024412267942649057,1.0,17.632898023246597,18.3846664391221,-38.92164862210734,-26.69516227381807,-12.22648634828927,628.7731181443689,410.387477558756,0.4203116274589012,58340415.6,51005760.8,1.5193149223983244,-0.17475232534654983,-0.23320449801631515,-0.2805981033518945,-0.022946746442479928,477.23444213867185,519.5802978515625,-0.12389601899829406,-0.1952985970451988,0.05573333333333333,0.07400714285714283,0.1039892857142857,365.3966674804688,0
2020-03-23,376.3128606737428,397.2217739590976,362.294673119177,365.3966674804688,50276954,-0.5994,-0.12606899149157003,-0.13475384407571586,0.0619831295267874,0.05592094801429479,0.09558680729289232,-0.029008291594738174,-0.014181210229237018,0.0212679917308658,-0.10070754159002515,0.0,13.873429986675589,17.484704832522723,-44.96555764609002,-30.349241348272464,-14.616316297817555,634.6459769580995,383.41391684072875,0.4935506479483527,61998542.0,53728099.6,0.8109376830184167,-0.22806409251070547,-0.32016044082730966,-0.366075068526455,-0.09996037974025801,460.02662353515626,509.0299468994141,-0.2057053901088728,-0.2821705879858566,-0.14406666666666668,0.009749999999999957,0.06117499999999999,363.5733337402344,0
2020-03-24,376.6206709124672,383.6060904609852,349.8629621333985,363.5733337402344,61057272,0.33335000000000004,-0.004990011958255991,-0.005002503641018453,0.06445450863838663,0.05671270740140557,0.09280968980991168,-0.03464317861423282,-0.12606899149157003,-0.014181210229237018,0.0212679917308658,0.0,13.444583963688345,5.494964292647438,-49.333837121125555,-34.14616050284308,-15.187676618282474,636.0709617180472,361.0445137458199,0.5516441269637848,65674628.8,56391767.8,0.9296934465505499,-0.21269619036705656,-0.3066919612362021,-0.3655109610144266,0.030717311981501075,443.94358215332034,498.55773773193357,-0.18103707688111415,-0.2707497924028832,-0.10038333333333334,0.044692857142857104,0.08498571428571429,405.7463684082031,1
2020-03-25,364.875744958341,410.8137639085549,357.6772042489588,405.7463684082031,47228042,0.66385,0.11599595117198702,0.10974723597044757,0.08662283408557757,0.07359225324680929,0.13096003759209945,0.11201244263174705,-0.004990011958255991,-0.12606899149157003,-0.014181210229237018,0.0,26.538181207496237,30.071195186599084,-48.829838649464875,-37.08289613216744,-11.746942517297434,629.765309599387,351.080051728738,0.568255239527738,62883956.0,57560748.0,0.7510348426552553,-0.022978725468092875,-0.23078649386787053,-0.2862201673194148,0.003582251769424759,431.77000732421874,490.4226806640625,-0.06027199313214049,-0.1726598617773656,0.13260000000000002,0.0807142857142857,0.11623928571428573,426.74993896484375,1
2020-03-26,412.0687177171039,444.0832691361232,398.2873248177175,426.74993896484375,57043156,0.66385,0.05176527060252045,0.05046996261534162,0.08965581733263332,0.07380654840543513,0.10731330021860515,0.03562808972511939,0.11599595117198702,-0.004990011958255991,-0.12606899149157003,1.0,31.16580288753954,40.2142154000642,-46.20300414835242,-38.906917735404434,-7.296086412947986,620.4562292306601,346.26910035918365,0.5672492909392375,60848577.6,57364986.6,0.9374607961254956,0.006197250391523967,-0.11769315913761247,-0.24861388088956216,0.015582023158221159,426.0774810791016,483.3626647949219,0.0015782525843397455,-0.11712266989877196,0.5536833333333334,0.17555,0.1417357142857143,428.3364562988281,1
